mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_class_weight,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.04021177291870117,0.0016073155858484904,0.003445005416870117,0.00017474098275144391,0.0,,gini,5,1,10,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.754915409236397,0.7442630707357464,0.7570776255707762,0.756046993780235,0.7671480144404333,0.7558902227527177,0.007270671244235477,78
0.040819406509399414,0.0013027294924393999,0.003133249282836914,0.0006110475974719589,0.0,,gini,5,1,20,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.7550880402469701,0.7442630707357464,0.7570776255707762,0.756046993780235,0.7671480144404333,0.7559247489548322,0.0072663687877305965,73
0.04074816703796387,0.0014419208549555063,0.0029153823852539062,0.00062264350996859,0.0,,gini,5,2,2,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.7550880402469701,0.7442630707357464,0.7570776255707762,0.756046993780235,0.7671480144404333,0.7559247489548322,0.0072663687877305965,73
0.039259815216064455,0.0005616010153607685,0.0036209583282470702,0.0004032154182453461,0.0,,gini,5,2,5,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7550880402469701,0.7442630707357464,0.7570776255707762,0.756046993780235,0.7671480144404333,0.7559247489548322,0.0072663687877305965,73
0.03954977989196777,0.0011346331452287979,0.003141450881958008,0.0004386042790679192,0.0,,gini,5,2,10,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7550880402469701,0.7442630707357464,0.7570776255707762,0.756046993780235,0.7671480144404333,0.7559247489548322,0.0072663687877305965,73
0.04205322265625,0.0021347187006322444,0.0036722660064697266,0.0006350705097753252,0.0,,gini,5,2,20,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.7550880402469701,0.7442630707357464,0.7570776255707762,0.756046993780235,0.7671480144404333,0.7559247489548322,0.0072663687877305965,73
0.04339923858642578,0.0010895658071274135,0.0033293724060058593,0.000703292887456707,0.0,,gini,5,4,2,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.7550880402469701,0.7450331125827815,0.7570776255707762,0.756046993780235,0.7671480144404333,0.7560787573242392,0.007021609329530765,65
0.04487776756286621,0.0014526988217683588,0.0049594402313232425,0.0017307589104974834,0.0,,gini,5,4,5,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7550880402469701,0.7450331125827815,0.7570776255707762,0.756046993780235,0.7671480144404333,0.7560787573242392,0.007021609329530765,65
0.04552946090698242,0.0023118255849362266,0.0034505367279052735,0.0013091468228857107,0.0,,gini,5,4,10,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.7550880402469701,0.7450331125827815,0.7570776255707762,0.756046993780235,0.7671480144404333,0.7560787573242392,0.007021609329530765,65
0.04437260627746582,0.0018422722269947056,0.00375218391418457,0.000488587824310467,0.0,,gini,5,4,20,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.7550880402469701,0.7450331125827815,0.7570776255707762,0.756046993780235,0.7671480144404333,0.7560787573242392,0.007021609329530765,65
0.04716310501098633,0.003624237425306665,0.004911947250366211,0.0014749876677613528,0.0,,gini,5,8,2,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.754742857142857,0.7446808510638299,0.7570776255707762,0.7565077171158718,0.767253044654939,0.7560524191096548,0.0071796917696203945,69
0.04257040023803711,0.0014841438653010399,0.0036267757415771483,0.001409987806531946,0.0,,gini,5,8,5,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.754742857142857,0.7446808510638299,0.7570776255707762,0.7565077171158718,0.767253044654939,0.7560524191096548,0.0071796917696203945,69
